Year,Month,Week,Category,Brand,Product_Name,Weekly_Units_Sold,Weekly_Revenue,Weekly_Margin,Average_Stock,Lag_1,Lag_2,Lag_3,Rolling_4_Week_Avg,Target,Product_Encoded,Lag_4,Rolling_8_Week_Avg,Category_Encoded,Brand_Encoded
2024,9,36,Personal Care,HUL,Clinic Plus Shampoo,8,1005.7629570561447,180.12086962027058,249.33333333333334,4.0,28.0,51.0,22.75,33.0,10,24.0,22.25,5,2
2024,9,37,Personal Care,HUL,Clinic Plus Shampoo,33,5312.851020655878,1407.1197543074886,322.3636363636364,8.0,4.0,28.0,18.25,38.0,10,51.0,25.0,5,2
2024,9,38,Personal Care,HUL,Clinic Plus Shampoo,38,6550.770009775619,1438.3238167101028,314.4166666666667,33.0,8.0,4.0,20.75,33.0,10,28.0,27.875,5,2
2024,9,39,Personal Care,HUL,Clinic Plus Shampoo,33,2660.753044693491,538.2775496214387,292.625,38.0,33.0,8.0,28.0,7.0,10,4.0,27.375,5,2
2024,9,40,Personal Care,HUL,Clinic Plus Shampoo,7,774.2845517128811,213.63345725772996,209.5,33.0,38.0,33.0,27.75,18.0,10,8.0,25.25,5,2
2024,10,40,Personal Care,HUL,Clinic Plus Shampoo,18,2319.8775914050466,366.97692714344396,310.625,7.0,33.0,38.0,24.0,23.0,10,33.0,21.125,5,2
2024,10,41,Personal Care,HUL,Clinic Plus Shampoo,23,2610.677156354627,532.5931233815448,255.3,18.0,7.0,33.0,20.25,37.0,10,38.0,20.5,5,2
2024,10,42,Personal Care,HUL,Clinic Plus Shampoo,37,5302.609277666433,1270.7141758138273,257.0833333333333,23.0,18.0,7.0,21.25,23.0,10,33.0,24.625,5,2
2024,10,43,Personal Care,HUL,Clinic Plus Shampoo,23,3234.430919045993,795.0369040438325,293.25,37.0,23.0,18.0,25.25,7.0,10,7.0,26.5,5,2
2024,10,44,Personal Care,HUL,Clinic Plus Shampoo,7,630.2066841216927,119.59286332689928,353.0,23.0,37.0,23.0,22.5,26.0,10,18.0,23.25,5,2
2024,11,44,Personal Care,HUL,Clinic Plus Shampoo,26,4284.347018092508,867.6696255261531,331.14285714285717,7.0,23.0,37.0,23.25,39.0,10,23.0,21.75,5,2
2024,11,45,Personal Care,HUL,Clinic Plus Shampoo,39,4732.678808421479,800.8799721291188,279.2307692307692,26.0,7.0,23.0,23.75,25.0,10,37.0,22.5,5,2
2024,11,46,Personal Care,HUL,Clinic Plus Shampoo,25,3702.9606527729156,823.11582804163,311.5,39.0,26.0,7.0,24.25,19.0,10,23.0,24.75,5,2
2024,11,47,Personal Care,HUL,Clinic Plus Shampoo,19,2251.1211309198543,308.5349996825804,402.2857142857143,25.0,39.0,26.0,27.25,37.0,10,7.0,24.875,5,2
2024,11,48,Personal Care,HUL,Clinic Plus Shampoo,37,3551.870124799879,615.7350268482123,279.54545454545456,19.0,25.0,39.0,30.0,2.0,10,26.0,26.625,5,2
2024,12,48,Personal Care,HUL,Clinic Plus Shampoo,2,182.09214458834663,39.52650827551662,177.0,37.0,19.0,25.0,20.75,32.0,10,39.0,22.25,5,2
2024,12,49,Personal Care,HUL,Clinic Plus Shampoo,32,5421.218860557593,1087.199611521251,272.45454545454544,2.0,37.0,19.0,22.5,24.0,10,25.0,23.375,5,2
2024,12,50,Personal Care,HUL,Clinic Plus Shampoo,24,3064.2289722566506,521.7432055629579,354.125,32.0,2.0,37.0,23.75,30.0,10,19.0,25.5,5,2
2024,12,51,Personal Care,HUL,Clinic Plus Shampoo,30,4035.2210090650906,712.5469964967882,294.54545454545456,24.0,32.0,2.0,22.0,29.0,10,37.0,26.0,5,2
2024,2,9,Home Care,HUL,Comfort Fabric,20,3376.969572509344,710.8375914487915,250.71428571428572,26.0,27.0,23.0,24.0,18.0,11,14.0,21.625,4,2
2024,3,9,Home Care,HUL,Comfort Fabric,18,2613.8026346443016,521.0771905967496,329.2,20.0,26.0,27.0,22.75,10.0,11,23.0,19.0,4,2
2024,3,10,Home Care,HUL,Comfort Fabric,10,1553.2192152355512,294.0797387588551,194.75,18.0,20.0,26.0,18.5,56.0,11,27.0,17.875,4,2
2024,3,11,Home Care,HUL,Comfort Fabric,56,8446.01693917455,1501.5226899385966,276.25,10.0,18.0,20.0,26.0,27.0,11,26.0,24.25,4,2
2024,3,12,Home Care,HUL,Comfort Fabric,27,3337.6533637694583,559.092742119622,229.11111111111111,56.0,10.0,18.0,27.75,21.0,11,20.0,25.875,4,2
2024,3,13,Home Care,HUL,Comfort Fabric,21,2759.0398563041435,582.5993267284437,290.3333333333333,27.0,56.0,10.0,28.5,36.0,11,18.0,25.625,4,2
2024,4,14,Home Care,HUL,Comfort Fabric,36,6855.262906413496,1684.1721444572202,283.1666666666667,21.0,27.0,56.0,35.0,26.0,11,10.0,26.75,4,2
2024,4,15,Home Care,HUL,Comfort Fabric,26,4530.168747845479,859.5682075911388,312.7142857142857,36.0,21.0,27.0,27.5,34.0,11,56.0,26.75,4,2
2024,4,16,Home Care,HUL,Comfort Fabric,34,4119.701046248603,867.471000609915,315.8333333333333,26.0,36.0,21.0,29.25,23.0,11,27.0,28.5,4,2
2024,4,17,Home Care,HUL,Comfort Fabric,23,3158.7469578532605,609.6815914553365,284.77777777777777,34.0,26.0,36.0,29.75,15.0,11,21.0,29.125,4,2
2024,4,18,Home Care,HUL,Comfort Fabric,15,1678.5582348783928,210.02591665632642,273.8333333333333,23.0,34.0,26.0,24.5,31.0,11,36.0,29.75,4,2
2024,5,18,Home Care,HUL,Comfort Fabric,31,3126.110299015439,459.01149713722737,255.91666666666666,15.0,23.0,34.0,25.75,35.0,11,26.0,26.625,4,2
2024,5,19,Home Care,HUL,Comfort Fabric,35,4052.6981453568574,747.9890688323064,299.15384615384613,31.0,15.0,23.0,26.0,35.0,11,34.0,27.625,4,2
2024,5,20,Home Care,HUL,Comfort Fabric,35,4175.683425085745,948.7816770346948,259.9166666666667,35.0,31.0,15.0,29.0,39.0,11,23.0,29.375,4,2
2024,5,21,Home Care,HUL,Comfort Fabric,39,6446.491690698208,1675.007163022836,250.69230769230768,35.0,35.0,31.0,35.0,18.0,11,15.0,29.75,4,2
2024,5,22,Home Care,HUL,Comfort Fabric,18,2913.410527999761,575.0214703713216,247.0,39.0,35.0,35.0,31.75,11.0,11,31.0,28.75,4,2
2024,6,22,Home Care,HUL,Comfort Fabric,11,1151.864532103107,139.9719361065727,350.6666666666667,18.0,39.0,35.0,25.75,38.0,11,35.0,25.875,4,2
2024,6,23,Home Care,HUL,Comfort Fabric,38,4025.927399054143,901.3597288777439,279.7692307692308,11.0,18.0,39.0,26.5,35.0,11,35.0,27.75,4,2
2024,6,24,Home Care,HUL,Comfort Fabric,35,4219.775188713657,903.4513843530498,264.57142857142856,38.0,11.0,18.0,25.5,27.0,11,39.0,30.25,4,2
2024,6,25,Home Care,HUL,Comfort Fabric,27,3736.620263673707,540.7810296705098,335.3333333333333,35.0,38.0,11.0,27.75,13.0,11,18.0,29.75,4,2
2024,6,26,Home Care,HUL,Comfort Fabric,13,2025.1603121581907,434.0739714590823,387.4,27.0,35.0,38.0,28.25,16.0,11,11.0,27.0,4,2
2024,7,27,Home Care,HUL,Comfort Fabric,16,2774.067170115211,534.5925394505042,198.83333333333334,13.0,27.0,35.0,22.75,37.0,11,38.0,24.625,4,2
2024,7,28,Home Care,HUL,Comfort Fabric,37,4928.828029381158,1039.5303508142053,284.9,16.0,13.0,27.0,23.25,35.0,11,35.0,24.375,4,2
2024,7,29,Home Care,HUL,Comfort Fabric,35,5141.454525185677,950.1521852387085,265.8181818181818,37.0,16.0,13.0,25.25,29.0,11,27.0,26.5,4,2
2024,7,30,Home Care,HUL,Comfort Fabric,29,3193.026352376029,508.29346151630386,370.9,35.0,37.0,16.0,29.25,12.0,11,13.0,28.75,4,2
2024,7,31,Home Care,HUL,Comfort Fabric,12,1716.7710458268252,371.1159922407806,350.25,29.0,35.0,37.0,28.25,17.0,11,16.0,25.5,4,2
2024,8,31,Home Care,HUL,Comfort Fabric,17,2215.689950875766,209.7137307233468,333.0,12.0,29.0,35.0,23.25,41.0,11,37.0,23.25,4,2
2024,8,32,Home Care,HUL,Comfort Fabric,41,4980.29501947183,955.0249926137645,273.6666666666667,17.0,12.0,29.0,24.75,29.0,11,35.0,25.0,4,2
2024,8,33,Home Care,HUL,Comfort Fabric,29,4892.256154757182,862.9932342863253,324.8888888888889,41.0,17.0,12.0,24.75,25.0,11,29.0,27.0,4,2
2024,8,34,Home Care,HUL,Comfort Fabric,25,2394.3474181156166,424.0545364513435,245.88888888888889,29.0,41.0,17.0,28.0,17.0,11,12.0,28.125,4,2
2024,8,35,Home Care,HUL,Comfort Fabric,17,572.9290124800807,119.95410189963917,356.2,25.0,29.0,41.0,28.0,17.0,11,17.0,25.625,4,2
2024,9,35,Home Care,HUL,Comfort Fabric,17,2253.3209655542432,535.0956215261177,269.2,17.0,25.0,29.0,22.0,17.0,11,41.0,23.375,4,2
2024,9,36,Home Care,HUL,Comfort Fabric,17,1791.7460165954658,460.70873567215403,241.2,17.0,17.0,25.0,19.0,34.0,11,29.0,21.875,4,2
2024,9,37,Home Care,HUL,Comfort Fabric,34,4906.4705851301005,767.840810735921,286.5,17.0,17.0,17.0,21.25,36.0,11,25.0,24.625,4,2
2024,9,38,Home Care,HUL,Comfort Fabric,36,4164.6393357021725,770.460912603919,306.3333333333333,34.0,17.0,17.0,26.0,35.0,11,17.0,27.0,4,2
2024,9,39,Home Care,HUL,Comfort Fabric,35,4870.85080039457,1141.1830385002188,354.0,36.0,34.0,17.0,30.5,22.0,11,17.0,26.25,4,2
2024,10,40,Home Care,HUL,Comfort Fabric,22,2640.6603778321505,258.09158133100226,304.0,35.0,36.0,34.0,31.75,41.0,11,17.0,25.375,4,2
2024,10,41,Home Care,HUL,Comfort Fabric,41,2860.4376389275276,519.7556353278246,279.5833333333333,22.0,35.0,36.0,33.5,21.0,11,34.0,27.375,4,2
2024,10,42,Home Care,HUL,Comfort Fabric,21,3221.731123299612,801.5985001821019,250.71428571428572,41.0,22.0,35.0,29.75,42.0,11,36.0,27.875,4,2
2024,10,43,Home Care,HUL,Comfort Fabric,42,4857.237954746982,1180.4674825578443,205.5,21.0,41.0,22.0,31.5,38.0,11,35.0,31.0,4,2
2024,10,44,Home Care,HUL,Comfort Fabric,38,5015.33554502772,704.4164504839973,263.25,42.0,21.0,41.0,35.5,15.0,11,22.0,33.625,4,2
2024,11,44,Home Care,HUL,Comfort Fabric,15,2466.79878812887,437.11702182062254,360.6666666666667,38.0,42.0,21.0,29.0,23.0,11,41.0,31.25,4,2
2024,11,45,Home Care,HUL,Comfort Fabric,23,2541.4384094008647,459.0015294892326,300.75,15.0,38.0,42.0,29.5,19.0,11,21.0,29.625,4,2
2024,11,46,Home Care,HUL,Comfort Fabric,19,2757.5548406267135,527.8076421841675,252.0,23.0,15.0,38.0,23.75,46.0,11,42.0,27.625,4,2
2024,11,47,Home Care,HUL,Comfort Fabric,46,6942.9035253673965,1434.574828350836,207.53846153846155,19.0,23.0,15.0,25.75,17.0,11,38.0,30.625,4,2
2024,11,48,Home Care,HUL,Comfort Fabric,17,2690.9169612758697,443.18867474217825,222.375,46.0,19.0,23.0,26.25,4.0,11,15.0,27.625,4,2
2024,12,48,Home Care,HUL,Comfort Fabric,4,518.1559635056583,129.93852116692563,343.0,17.0,46.0,19.0,21.5,53.0,11,23.0,25.5,4,2
2024,12,49,Home Care,HUL,Comfort Fabric,53,7157.959728368921,1446.0884333217966,297.8125,4.0,17.0,46.0,30.0,23.0,11,19.0,26.875,4,2
2024,12,50,Home Care,HUL,Comfort Fabric,23,3084.2323529111427,495.71151456913907,294.4,53.0,4.0,17.0,24.25,22.0,11,46.0,25.0,4,2
2024,12,51,Home Care,HUL,Comfort Fabric,22,2376.412712247737,526.6881679473038,263.7142857142857,23.0,53.0,4.0,25.5,29.0,11,17.0,25.875,4,2
2024,2,9,Snacks,PepsiCo,Doritos Nacho,14,1718.4298169041883,420.2084187168615,221.75,27.0,17.0,24.0,20.5,9.0,12,6.0,16.125,6,6
2024,3,9,Snacks,PepsiCo,Doritos Nacho,9,916.914582228412,199.5286815228478,279.3333333333333,14.0,27.0,17.0,16.75,38.0,12,24.0,15.25,6,6
2024,3,10,Snacks,PepsiCo,Doritos Nacho,38,4381.596895844521,862.0761751482339,222.84615384615384,9.0,14.0,27.0,22.0,26.0,12,17.0,17.75,6,6
2024,3,11,Snacks,PepsiCo,Doritos Nacho,26,1729.0672052282157,382.12354678754076,292.90909090909093,38.0,9.0,14.0,21.75,17.0,12,27.0,20.125,6,6
2024,3,12,Snacks,PepsiCo,Doritos Nacho,17,3346.922494000701,664.2953867889854,305.3333333333333,26.0,38.0,9.0,22.5,27.0,12,14.0,21.5,6,6
2024,3,13,Snacks,PepsiCo,Doritos Nacho,27,4240.646332318118,973.0356669274211,230.0,17.0,26.0,38.0,27.0,24.0,12,9.0,21.875,6,6
2024,4,14,Snacks,PepsiCo,Doritos Nacho,24,2987.8261265998485,662.7532450050616,310.77777777777777,27.0,17.0,26.0,23.5,25.0,12,38.0,22.75,6,6
2024,4,15,Snacks,PepsiCo,Doritos Nacho,25,2666.636759875926,706.0323845979714,344.125,24.0,27.0,17.0,23.25,26.0,12,26.0,22.5,6,6
2024,4,16,Snacks,PepsiCo,Doritos Nacho,26,3638.185417184531,678.7654080168791,259.0,25.0,24.0,27.0,25.5,29.0,12,17.0,24.0,6,6
2024,4,17,Snacks,PepsiCo,Doritos Nacho,29,4826.656419919645,856.3104127388142,277.6666666666667,26.0,25.0,24.0,26.0,1.0,12,27.0,26.5,6,6
2024,4,18,Snacks,PepsiCo,Doritos Nacho,1,49.68279174184364,12.24970652914849,368.0,29.0,26.0,25.0,20.25,16.0,12,24.0,21.875,6,6
2024,5,18,Snacks,PepsiCo,Doritos Nacho,16,2085.08787310382,356.40480548458584,178.5,1.0,29.0,26.0,18.0,13.0,12,25.0,20.625,6,6
2024,5,19,Snacks,PepsiCo,Doritos Nacho,13,2136.712689785807,543.1352776436889,334.25,16.0,1.0,29.0,14.75,23.0,12,26.0,20.125,6,6
2024,5,20,Snacks,PepsiCo,Doritos Nacho,23,2608.9038176491413,501.829280045954,314.42857142857144,13.0,16.0,1.0,13.25,18.0,12,29.0,19.625,6,6
2024,5,21,Snacks,PepsiCo,Doritos Nacho,18,2315.1842109222553,596.4107136880061,287.0,23.0,13.0,16.0,17.5,9.0,12,1.0,18.875,6,6
2024,5,22,Snacks,PepsiCo,Doritos Nacho,9,732.5106148160598,142.83886959601335,226.66666666666666,18.0,23.0,13.0,15.75,8.0,12,16.0,16.875,6,6
2024,6,22,Snacks,PepsiCo,Doritos Nacho,8,1515.5838295004899,86.59975693479748,140.5,9.0,18.0,23.0,14.5,28.0,12,13.0,14.625,6,6
2024,6,23,Snacks,PepsiCo,Doritos Nacho,28,3432.2628116844953,678.0071199358816,241.66666666666666,8.0,9.0,18.0,15.75,15.0,12,23.0,14.5,6,6
2024,6,24,Snacks,PepsiCo,Doritos Nacho,15,1404.419311195408,210.43348468344013,308.7142857142857,28.0,8.0,9.0,15.0,16.0,12,18.0,16.25,6,6
2024,6,25,Snacks,PepsiCo,Doritos Nacho,16,2839.2197502822096,542.0811621535026,328.0,15.0,28.0,8.0,16.75,12.0,12,9.0,16.25,6,6
2024,6,26,Snacks,PepsiCo,Doritos Nacho,12,1990.8521835592505,415.0571718966257,248.5,16.0,15.0,28.0,17.75,33.0,12,8.0,16.125,6,6
2024,7,27,Snacks,PepsiCo,Doritos Nacho,33,3671.4667654310438,708.4925163885425,264.6363636363636,12.0,16.0,15.0,19.0,18.0,12,28.0,17.375,6,6
2024,7,28,Snacks,PepsiCo,Doritos Nacho,18,1520.2681406504344,235.27504923916902,227.0,33.0,12.0,16.0,19.75,43.0,12,15.0,17.375,6,6
2024,7,29,Snacks,PepsiCo,Doritos Nacho,43,6254.909851523957,1463.5225952687194,280.75,18.0,33.0,12.0,26.5,5.0,12,16.0,21.625,6,6
2024,7,30,Snacks,PepsiCo,Doritos Nacho,5,65.71527965465306,3.629195320524417,245.0,43.0,18.0,33.0,24.75,6.0,12,12.0,21.25,6,6
2024,7,31,Snacks,PepsiCo,Doritos Nacho,6,676.1112022700639,106.26415761151003,295.0,5.0,43.0,18.0,18.0,6.0,12,33.0,18.5,6,6
2024,8,31,Snacks,PepsiCo,Doritos Nacho,6,974.5581272160047,216.05138217042253,180.66666666666666,6.0,5.0,43.0,15.0,28.0,12,18.0,17.375,6,6
2024,8,32,Snacks,PepsiCo,Doritos Nacho,28,4490.490689616998,1153.0514948898526,308.44444444444446,6.0,6.0,5.0,11.25,37.0,12,43.0,18.875,6,6
2024,8,33,Snacks,PepsiCo,Doritos Nacho,37,5287.538587628195,898.0865446643181,341.54545454545456,28.0,6.0,6.0,19.25,26.0,12,5.0,22.0,6,6
2024,8,34,Snacks,PepsiCo,Doritos Nacho,26,4541.486266635326,805.1151999933679,219.44444444444446,37.0,28.0,6.0,24.25,17.0,12,6.0,21.125,6,6
2024,8,35,Snacks,PepsiCo,Doritos Nacho,17,1532.2949129644815,322.1407757493415,257.75,26.0,37.0,28.0,27.0,14.0,12,6.0,21.0,6,6
2024,9,36,Snacks,PepsiCo,Doritos Nacho,14,1347.9852911110024,282.5657105984294,251.71428571428572,17.0,26.0,37.0,23.5,30.0,12,28.0,17.375,6,6
2024,9,37,Snacks,PepsiCo,Doritos Nacho,30,3642.9027268387536,832.7607452866391,316.1,14.0,17.0,26.0,21.75,17.0,12,37.0,20.5,6,6
2024,9,38,Snacks,PepsiCo,Doritos Nacho,17,2440.202820628714,585.648737581768,247.625,30.0,14.0,17.0,19.5,25.0,12,26.0,21.875,6,6
2024,9,39,Snacks,PepsiCo,Doritos Nacho,25,3262.1931062290205,708.7450468294032,213.44444444444446,17.0,30.0,14.0,21.5,2.0,12,17.0,24.25,6,6
2024,9,40,Snacks,PepsiCo,Doritos Nacho,2,127.82218621174768,9.734559700827297,338.0,25.0,17.0,30.0,18.5,26.0,12,14.0,21.0,6,6
2024,10,40,Snacks,PepsiCo,Doritos Nacho,26,1871.0870531745393,359.8328935122663,290.25,2.0,25.0,17.0,17.5,6.0,12,30.0,19.625,6,6
2024,10,41,Snacks,PepsiCo,Doritos Nacho,6,1242.6854169502053,303.88371581348366,183.0,26.0,2.0,25.0,14.75,10.0,12,17.0,17.125,6,6
2024,10,42,Snacks,PepsiCo,Doritos Nacho,10,1150.0168746126678,191.67747343367813,211.6,6.0,26.0,2.0,11.0,10.0,12,25.0,16.25,6,6
2024,10,43,Snacks,PepsiCo,Doritos Nacho,10,1324.6905763945838,186.9050802237137,232.75,10.0,6.0,26.0,13.0,5.0,12,2.0,15.75,6,6
2024,10,44,Snacks,PepsiCo,Doritos Nacho,5,968.6416075567398,254.27565969900718,334.3333333333333,10.0,10.0,6.0,7.75,25.0,12,26.0,12.625,6,6
2024,11,45,Snacks,PepsiCo,Doritos Nacho,25,3557.6596229542165,664.0566494826985,292.0,5.0,10.0,10.0,12.5,12.0,12,6.0,13.625,6,6
2024,11,46,Snacks,PepsiCo,Doritos Nacho,12,1319.6824272187548,328.46638164848935,262.6666666666667,25.0,5.0,10.0,13.0,21.0,12,10.0,12.0,6,6
2024,11,47,Snacks,PepsiCo,Doritos Nacho,21,1916.4035105044804,359.530167217123,344.2,12.0,25.0,5.0,15.75,17.0,12,10.0,14.375,6,6
2024,11,48,Snacks,PepsiCo,Doritos Nacho,17,2069.609344857692,328.61243466488264,207.4,21.0,12.0,25.0,18.75,20.0,12,5.0,13.25,6,6
2024,12,49,Snacks,PepsiCo,Doritos Nacho,20,3047.401163819566,488.02139845924125,313.1666666666667,17.0,21.0,12.0,17.5,19.0,12,25.0,15.0,6,6
2024,12,50,Snacks,PepsiCo,Doritos Nacho,19,3473.326391717662,768.0373091074719,325.57142857142856,20.0,17.0,21.0,19.25,12.0,12,12.0,16.125,6,6
2024,12,51,Snacks,PepsiCo,Doritos Nacho,12,2190.003077582384,426.0601095042051,282.6666666666667,19.0,20.0,17.0,17.0,23.0,12,21.0,16.375,6,6
2024,2,9,Personal Care,HUL,Dove Soap,5,732.8889671918331,187.1223382389909,220.0,21.0,31.0,26.0,20.75,9.0,13,13.0,23.0,5,2
2024,3,9,Personal Care,HUL,Dove Soap,9,1203.2871872141159,208.40939270536643,320.6666666666667,5.0,21.0,31.0,16.5,23.0,13,26.0,21.5,5,2
2024,3,10,Personal Care,HUL,Dove Soap,23,3014.2032503831792,530.6760171449165,323.3333333333333,9.0,5.0,21.0,14.5,41.0,13,31.0,19.625,5,2
2024,3,11,Personal Care,HUL,Dove Soap,41,5901.905656364178,1151.3988613173262,249.06666666666666,23.0,9.0,5.0,19.5,36.0,13,21.0,21.125,5,2
2024,3,12,Personal Care,HUL,Dove Soap,36,4119.132732425428,785.4065754562799,293.2307692307692,41.0,23.0,9.0,27.25,34.0,13,5.0,24.0,5,2
2024,3,13,Personal Care,HUL,Dove Soap,34,3626.822269329478,751.4226980567388,270.3333333333333,36.0,41.0,23.0,33.5,29.0,13,9.0,25.0,5,2
2024,4,14,Personal Care,HUL,Dove Soap,29,3993.6700619924004,792.7456452482631,229.8181818181818,34.0,36.0,41.0,35.0,31.0,13,23.0,24.75,5,2
2024,4,15,Personal Care,HUL,Dove Soap,31,3651.947625405518,823.9423468484746,331.6,29.0,34.0,36.0,32.5,41.0,13,41.0,26.0,5,2
2024,4,16,Personal Care,HUL,Dove Soap,41,5578.368325994217,1223.698157051228,270.46666666666664,31.0,29.0,34.0,33.75,18.0,13,36.0,30.5,5,2
2024,4,17,Personal Care,HUL,Dove Soap,18,2566.9223414220032,604.2310516321689,378.85714285714283,41.0,31.0,29.0,29.75,3.0,13,34.0,31.625,5,2
2024,4,18,Personal Care,HUL,Dove Soap,3,564.0672354355843,39.08933575767858,134.5,18.0,41.0,31.0,23.25,36.0,13,29.0,29.125,5,2
2024,5,18,Personal Care,HUL,Dove Soap,36,5004.158266589799,1288.9487330109187,229.5,3.0,18.0,41.0,24.5,38.0,13,31.0,28.5,5,2
2024,5,19,Personal Care,HUL,Dove Soap,38,4597.4091076658315,787.7934401220773,284.1666666666667,36.0,3.0,18.0,23.75,36.0,13,41.0,28.75,5,2
2024,5,20,Personal Care,HUL,Dove Soap,36,4829.382107130263,1000.5225557686383,361.46153846153845,38.0,36.0,3.0,28.25,30.0,13,18.0,29.0,5,2
2024,5,21,Personal Care,HUL,Dove Soap,30,3996.9085871448406,758.6545538250888,283.0,36.0,38.0,36.0,35.0,23.0,13,3.0,29.125,5,2
2024,5,22,Personal Care,HUL,Dove Soap,23,2590.6478283591096,415.0376396235521,236.5,30.0,36.0,38.0,31.75,10.0,13,36.0,28.125,5,2
2024,6,22,Personal Care,HUL,Dove Soap,10,1536.2129760058158,378.3651409909882,249.25,23.0,30.0,36.0,24.75,22.0,13,38.0,24.25,5,2
2024,6,23,Personal Care,HUL,Dove Soap,22,2446.9026846527295,439.4017625708427,268.7142857142857,10.0,23.0,30.0,21.25,33.0,13,36.0,24.75,5,2
2024,6,24,Personal Care,HUL,Dove Soap,33,4998.811683064898,1092.4035671056854,231.13333333333333,22.0,10.0,23.0,22.0,22.0,13,30.0,28.5,5,2
2024,6,25,Personal Care,HUL,Dove Soap,22,2767.492325183708,621.7841479880454,218.88888888888889,33.0,22.0,10.0,21.75,47.0,13,23.0,26.75,5,2
2024,6,26,Personal Care,HUL,Dove Soap,47,6330.557068976281,1276.0976357698787,278.14285714285717,22.0,33.0,22.0,31.0,36.0,13,10.0,27.875,5,2
2024,7,27,Personal Care,HUL,Dove Soap,36,5527.8718246615335,1005.7669990509698,242.33333333333334,47.0,22.0,33.0,34.5,64.0,13,22.0,27.875,5,2
2024,7,28,Personal Care,HUL,Dove Soap,64,7983.051940902817,1846.1786436294317,303.94736842105266,36.0,47.0,22.0,42.25,30.0,13,33.0,32.125,5,2
2024,7,29,Personal Care,HUL,Dove Soap,30,4279.258722024595,1015.5398934412153,343.5,64.0,36.0,47.0,44.25,28.0,13,22.0,33.0,5,2
2024,7,30,Personal Care,HUL,Dove Soap,28,4228.3717666254715,799.9698728031861,338.4,30.0,64.0,36.0,39.5,24.0,13,47.0,35.25,5,2
2024,7,31,Personal Care,HUL,Dove Soap,24,2970.1098800669215,356.537470252122,255.625,28.0,30.0,64.0,36.5,2.0,13,36.0,35.5,5,2
2024,8,31,Personal Care,HUL,Dove Soap,2,383.881002054474,65.98377873802622,249.0,24.0,28.0,30.0,21.0,27.0,13,64.0,31.625,5,2
2024,8,32,Personal Care,HUL,Dove Soap,27,2772.3426755076375,665.5689956492909,247.4,2.0,24.0,28.0,20.25,39.0,13,30.0,32.25,5,2
2024,8,33,Personal Care,HUL,Dove Soap,39,5577.411124726756,1218.972319863361,247.71428571428572,27.0,2.0,24.0,23.0,22.0,13,28.0,31.25,5,2
2024,8,34,Personal Care,HUL,Dove Soap,22,2755.44509338753,610.0377400449124,346.55555555555554,39.0,27.0,2.0,22.5,32.0,13,24.0,29.5,5,2
2024,8,35,Personal Care,HUL,Dove Soap,32,4256.46056211353,916.2251914060695,257.4166666666667,22.0,39.0,27.0,30.0,4.0,13,2.0,25.5,5,2
2024,9,35,Personal Care,HUL,Dove Soap,4,233.79711857541568,22.373036352210022,74.0,32.0,22.0,39.0,24.25,35.0,13,27.0,22.25,5,2
2024,9,36,Personal Care,HUL,Dove Soap,35,4317.937686362495,827.2080318567282,334.125,4.0,32.0,22.0,23.25,41.0,13,39.0,23.125,5,2
2024,9,37,Personal Care,HUL,Dove Soap,41,5052.224874765999,928.7078483901628,257.14285714285717,35.0,4.0,32.0,28.0,44.0,13,22.0,25.25,5,2
2024,9,38,Personal Care,HUL,Dove Soap,44,4653.772184847608,776.4670222277831,271.35714285714283,41.0,35.0,4.0,31.0,20.0,13,32.0,30.5,5,2
2024,9,39,Personal Care,HUL,Dove Soap,20,2765.4514937997337,433.7039001212559,356.14285714285717,44.0,41.0,35.0,35.0,3.0,13,4.0,29.625,5,2
2024,9,40,Personal Care,HUL,Dove Soap,3,606.0567336835926,132.9031558447473,125.0,20.0,44.0,41.0,27.0,24.0,13,35.0,25.125,5,2
2024,10,40,Personal Care,HUL,Dove Soap,24,2388.6071098411267,472.9839322574129,294.44444444444446,3.0,20.0,44.0,22.75,29.0,13,41.0,25.375,5,2
2024,10,41,Personal Care,HUL,Dove Soap,29,3714.376496269484,685.9661390849325,242.63636363636363,24.0,3.0,20.0,19.0,33.0,13,44.0,25.0,5,2
2024,10,42,Personal Care,HUL,Dove Soap,33,3638.307926044455,599.0935264147856,258.0,29.0,24.0,3.0,22.25,19.0,13,20.0,28.625,5,2
2024,10,43,Personal Care,HUL,Dove Soap,19,2286.607590190129,454.60172615595195,361.0,33.0,29.0,24.0,26.25,28.0,13,3.0,26.625,5,2
2024,10,44,Personal Care,HUL,Dove Soap,28,2469.1379975728787,435.0263884206029,225.875,19.0,33.0,29.0,27.25,36.0,13,24.0,25.0,5,2
2024,11,44,Personal Care,HUL,Dove Soap,36,5568.01396240607,1109.7142786217564,322.5,28.0,19.0,33.0,29.0,24.0,13,29.0,24.0,5,2
2024,11,45,Personal Care,HUL,Dove Soap,24,1964.178094188785,340.33909237935694,288.14285714285717,36.0,28.0,19.0,26.75,28.0,13,33.0,24.5,5,2
2024,11,46,Personal Care,HUL,Dove Soap,28,2607.5018809498065,588.1759542891324,220.45454545454547,24.0,36.0,28.0,29.0,42.0,13,19.0,27.625,5,2
2024,11,47,Personal Care,HUL,Dove Soap,42,5314.196018603382,978.4417584180487,257.92857142857144,28.0,24.0,36.0,32.5,29.0,13,28.0,29.875,5,2
